# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7777.997281 1.2071 172.7 0.363 0.110 17.98 50429.6 MSCL2_1701240191 0.989728 0.001489 0.988718 0.001534 0.987795 0.001580 0.987526 0.001628 0.987190 0.001679 
7777.997906 1.2045 172.4 -0.516 0.063 22.35 31990.2 MSCL2_1701240192 0.989710 0.001486 0.988863 0.001530 0.988287 0.001577 0.988055 0.001625 0.988294 0.001677 
7777.998531 1.2019 172.4 0.309 -0.545 22.68 27349.0 MSCL2_1701240193 0.991752 0.001486 0.990970 0.001530 0.990736 0.001577 0.990535 0.001625 0.990323 0.001675 
7777.999156 1.1994 173.1 -0.553 0.257 21.87 30665.5 MSCL2_1701240194 0.989153 0.001481 0.988385 0.001525 0.987686 0.001571 0.987764 0.001620 0.987849 0.001671 
7777.999781 1.1968 173.1 -0.192 -0.042 23.20 27605.5 MSCL2_1701240195 0.989663 0.001487 0.988919 0.001532 0.988202 0.001578 0.988544 0.001629 0.988418 0.001680 
7778.000406 1.1943 170.5 0.167 -0.216 22.36 29337.4 MSCL2_1701240196 0.990253 0.001479 0.989335 0.001523 0.988748 0.001569 0.988628 0.001617 0.988515 0.001667 
7778.001043 1.1918 169.0 -0.476 0.353 22.17 28212.0 MSCL2_1701240197 0.989611 0.001472 0.988823 0.001516 0.988039 0.001560 0.988342 0.001609 0.987745 0.001657 
7778.001679 1.1893 168.3 -0.278 -0.000 22.34 29062.2 MSCL2_1701240198 0.991673 0.001485 0.991073 0.001530 0.990247 0.001575 0.990612 0.001625 0.989755 0.001674 
7778.002304 1.1868 169.5 -0.014 0.003 22.88 27577.4 MSCL2_1701240199 0.991936 0.001486 0.991075 0.001531 0.990708 0.001578 0.991025 0.001628 0.991175 0.001680 
7778.002929 1.1844 168.7 -0.128 -0.393 21.61 29940.5 MSCL2_1701240200 0.990806 0.001477 0.989522 0.001520 0.988987 0.001566 0.989436 0.001616 0.988919 0.001665 
7778.003554 1.1820 167.7 -0.242 0.000 22.30 32085.9 MSCL2_1701240201 0.995831 0.001487 0.994586 0.001530 0.993633 0.001576 0.993648 0.001625 0.993128 0.001675 
7778.004191 1.1796 166.3 -0.088 -0.036 22.51 31822.8 MSCL2_1701240202 0.995022 0.001484 0.993925 0.001528 0.993051 0.001574 0.992923 0.001623 0.993170 0.001675 
7778.004816 1.1772 165.0 -0.284 0.455 22.56 29214.1 MSCL2_1701240203 0.994564 0.001485 0.994139 0.001531 0.993503 0.001578 0.993854 0.001629 0.993684 0.001680 
7778.005452 1.1749 162.4 -0.024 -0.430 21.52 32334.1 MSCL2_1701240204 0.995905 0.001478 0.995376 0.001522 0.995315 0.001570 0.995779 0.001620 0.995750 0.001670 
7778.006089 1.1725 162.3 -0.434 -0.532 21.60 33078.2 MSCL2_1701240205 0.996314 0.001481 0.995206 0.001525 0.994390 0.001571 0.994067 0.001619 0.993839 0.001669 
7778.006702 1.1703 161.6 0.475 -0.140 21.68 33038.6 MSCL2_1701240206 0.997565 0.001479 0.996617 0.001523 0.996224 0.001570 0.996104 0.001618 0.996516 0.001670 
7778.007339 1.1680 160.7 -0.591 0.090 22.55 30176.0 MSCL2_1701240207 1.001118 0.001487 1.000000 0.001531 0.999479 0.001578 0.999429 0.001627 0.999144 0.001677 
7778.007964 1.1657 158.4 0.016 0.227 22.54 28431.5 MSCL2_1701240208 0.994916 0.001471 0.993690 0.001514 0.992753 0.001559 0.993143 0.001608 0.992775 0.001657 
7778.008577 1.1636 156.4 -0.267 -0.728 22.61 28207.5 MSCL2_1701240209 0.997245 0.001476 0.996262 0.001520 0.995726 0.001566 0.995837 0.001615 0.995576 0.001664 
7778.009202 1.1614 157.4 -0.318 0.471 21.74 31005.8 MSCL2_1701240210 0.997266 0.001471 0.996376 0.001514 0.995933 0.001560 0.996135 0.001609 0.995393 0.001657 
7778.009827 1.1592 158.2 -0.243 -0.028 22.95 29122.6 MSCL2_1701240211 0.999760 0.001479 0.998302 0.001521 0.997681 0.001567 0.998043 0.001617 0.997371 0.001666 
7778.010441 1.1571 158.7 -0.225 -0.511 22.15 30962.8 MSCL2_1701240212 1.002081 0.001475 1.000992 0.001518 1.000264 0.001564 1.000419 0.001612 1.000328 0.001662 
7778.011043 1.1550 157.6 -0.427 0.191 22.03 30285.8 MSCL2_1701240213 1.002025 0.001479 1.001397 0.001523 1.001330 0.001571 1.001526 0.001620 1.001186 0.001670 
7778.011679 1.1529 166.7 0.021 -0.229 21.70 32148.1 MSCL2_1701240214 1.000366 0.001481 0.999564 0.001525 0.998712 0.001571 0.999206 0.001622 0.999306 0.001673 
7778.012304 1.1508 161.0 0.137 -0.469 22.46 29736.5 MSCL2_1701240215 1.002877 0.001481 1.002455 0.001527 1.001383 0.001572 1.001282 0.001621 1.000791 0.001670 
7778.012929 1.1487 174.3 -0.368 -0.319 22.09 34387.1 MSCL2_1701240216 1.003537 0.001488 1.002703 0.001533 1.001572 0.001579 1.001635 0.001630 1.001313 0.001680 
7778.013554 1.1466 161.1 -0.335 0.122 22.88 27265.8 MSCL2_1701240217 1.001959 0.001476 1.001989 0.001522 1.001745 0.001569 1.001893 0.001617 1.002170 0.001668 
7778.014168 1.1446 158.0 0.202 -0.173 22.91 26754.5 MSCL2_1701240218 1.003245 0.001474 1.002707 0.001519 1.001980 0.001564 1.002147 0.001613 1.002216 0.001663 
7778.014781 1.1427 156.0 -0.470 -0.414 23.67 24320.9 MSCL2_1701240219 1.003086 0.001475 1.002588 0.001520 1.001768 0.001565 1.001458 0.001613 1.001386 0.001663 
7778.015406 1.1407 155.2 -0.683 0.181 21.56 29159.7 MSCL2_1701240220 1.004421 0.001477 1.003763 0.001521 1.003294 0.001567 1.003869 0.001617 1.003271 0.001666 
7778.016043 1.1387 152.7 0.028 -0.732 21.82 30136.2 MSCL2_1701240221 1.003134 0.001468 1.001858 0.001510 1.000974 0.001555 1.001557 0.001604 1.001712 0.001654 
7778.016679 1.1367 150.4 -0.855 0.542 22.51 31916.9 MSCL2_1701240222 1.003909 0.001471 1.003273 0.001515 1.002565 0.001561 1.003196 0.001611 1.003014 0.001660 
7778.017293 1.1348 148.3 0.304 -0.566 21.42 32083.1 MSCL2_1701240223 1.003123 0.001467 1.002815 0.001511 1.002383 0.001557 1.002214 0.001604 1.001968 0.001653 
7778.017918 1.1329 146.4 -0.283 0.145 22.48 32907.2 MSCL2_1701240224 1.004813 0.001470 1.003686 0.001513 1.003204 0.001559 1.003218 0.001608 1.003580 0.001659 
7778.018554 1.1309 145.0 -0.393 -0.050 21.91 33854.6 MSCL2_1701240225 1.001056 0.001460 1.000291 0.001503 0.999824 0.001549 0.999581 0.001596 0.998507 0.001643 
7778.019179 1.1291 141.9 -0.339 -0.605 21.23 32030.0 MSCL2_1701240226 1.003131 0.001463 1.003007 0.001507 1.002565 0.001552 1.003015 0.001601 1.002838 0.001650 
7778.019793 1.1272 141.5 -0.190 0.037 22.24 28557.7 MSCL2_1701240227 1.002870 0.001464 1.002344 0.001508 1.002049 0.001554 1.002033 0.001601 1.002533 0.001652 
7778.020429 1.1254 139.9 -0.338 -0.393 22.03 29016.8 MSCL2_1701240228 1.002740 0.001459 1.001666 0.001501 1.001042 0.001545 1.001557 0.001594 1.001583 0.001643 
7778.021054 1.1236 139.8 -1.099 0.151 21.66 28454.1 MSCL2_1701240229 1.003068 0.001462 1.003113 0.001507 1.002757 0.001553 1.003126 0.001602 1.002763 0.001650 
7778.021668 1.1218 138.1 0.723 -0.807 21.97 27995.8 MSCL2_1701240230 1.001686 0.001452 1.000893 0.001495 1.000448 0.001539 1.000876 0.001587 1.001038 0.001636 
7778.022304 1.1200 136.3 -1.171 -0.063 21.13 32193.9 MSCL2_1701240231 1.002345 0.001447 1.001791 0.001489 1.001007 0.001533 1.001845 0.001582 1.001833 0.001630 
7778.022918 1.1182 136.5 0.332 -0.058 21.82 30688.3 MSCL2_1701240232 1.005865 0.001461 1.005324 0.001505 1.004515 0.001549 1.004601 0.001597 1.004650 0.001647 
7778.023554 1.1165 137.6 -0.172 -0.280 22.38 26968.0 MSCL2_1701240233 1.002935 0.001451 1.002159 0.001493 1.001567 0.001538 1.001832 0.001585 1.001534 0.001633 
7778.024179 1.1147 135.8 -0.556 0.113 22.26 26347.7 MSCL2_1701240234 1.003192 0.001455 1.002414 0.001499 1.001654 0.001543 1.002170 0.001592 1.001985 0.001641 
7778.024804 1.1130 134.7 -0.054 -0.277 21.70 32645.0 MSCL2_1701240235 1.004018 0.001453 1.002814 0.001494 1.002001 0.001538 1.002329 0.001586 1.002067 0.001634 
7778.025418 1.1114 134.3 -0.556 -0.362 22.10 28698.3 MSCL2_1701240236 1.003364 0.001457 1.002697 0.001499 1.002061 0.001544 1.002299 0.001592 1.001998 0.001641 
7778.026043 1.1097 134.4 -0.234 0.019 22.41 30764.8 MSCL2_1701240237 1.003833 0.001451 1.003238 0.001494 1.002438 0.001538 1.002839 0.001586 1.002586 0.001635 
7778.026668 1.1081 132.4 -0.448 -0.603 22.30 31948.9 MSCL2_1701240238 1.004071 0.001457 1.003129 0.001500 1.002985 0.001546 1.003279 0.001594 1.002747 0.001642 
7778.027293 1.1064 130.6 -0.360 0.480 21.42 32926.0 MSCL2_1701240239 1.002147 0.001446 1.000801 0.001487 1.000348 0.001531 1.000746 0.001579 1.000173 0.001626 
7778.027929 1.1048 148.0 -0.459 -0.617 22.55 29213.4 MSCL2_1701240240 1.004360 0.001468 1.004010 0.001514 1.003526 0.001560 1.003934 0.001610 1.003817 0.001661 
7778.028554 1.1032 131.2 0.133 -0.433 23.16 29512.2 MSCL2_1701240241 1.002583 0.001445 1.001737 0.001486 1.001117 0.001531 1.001337 0.001578 1.001188 0.001626 
7778.029179 1.1016 128.3 -0.860 -0.111 23.16 30858.7 MSCL2_1701240242 1.004982 0.001446 1.004089 0.001488 1.003596 0.001533 1.004118 0.001581 1.003814 0.001629 
7778.029804 1.1000 128.1 -0.123 0.018 24.06 27041.5 MSCL2_1701240243 1.006467 0.001449 1.006133 0.001492 1.005339 0.001536 1.005700 0.001583 1.005992 0.001633 
7778.030429 1.0985 126.9 -0.520 -0.426 22.18 29762.2 MSCL2_1701240244 1.003302 0.001444 1.002314 0.001485 1.002157 0.001530 1.001940 0.001576 1.001883 0.001625 
7778.031054 1.0969 125.5 -0.488 -0.128 23.36 26027.7 MSCL2_1701240245 1.002924 0.001436 1.002264 0.001477 1.001683 0.001520 1.001967 0.001566 1.001757 0.001613 
7778.031679 1.0954 126.3 0.009 -0.408 21.76 30993.8 MSCL2_1701240246 1.002552 0.001436 1.002388 0.001478 1.001848 0.001522 1.002558 0.001570 1.002618 0.001618 
7778.032304 1.0939 126.1 -1.302 0.368 22.62 23642.1 MSCL2_1701240247 1.002699 0.001440 1.002664 0.001483 1.002159 0.001527 1.002825 0.001575 1.002537 0.001622 
7778.032929 1.0924 125.2 -0.627 -1.271 22.27 26594.9 MSCL2_1701240248 1.003689 0.001439 1.003237 0.001482 1.003128 0.001527 1.003399 0.001574 1.003616 0.001623 
7778.033566 1.0909 124.0 0.227 0.383 22.16 30017.3 MSCL2_1701240249 1.002680 0.001438 1.001903 0.001480 1.000833 0.001523 1.001518 0.001571 1.001457 0.001619 
7778.034190 1.0895 124.3 -0.459 -1.221 21.48 31609.0 MSCL2_1701240250 1.005916 0.001439 1.005266 0.001481 1.004664 0.001524 1.004688 0.001570 1.005054 0.001619 
7778.034815 1.0881 124.2 -0.371 0.365 22.48 28030.1 MSCL2_1701240251 1.003336 0.001439 1.002878 0.001481 1.002393 0.001525 1.002649 0.001572 1.002333 0.001619 
7778.035440 1.0866 124.5 -0.188 -0.423 23.32 27229.7 MSCL2_1701240252 1.002930 0.001435 1.002709 0.001477 1.002486 0.001521 1.002718 0.001568 1.002821 0.001616 
7778.036076 1.0852 122.9 -0.551 -0.275 22.16 27667.6 MSCL2_1701240253 1.001242 0.001435 1.001186 0.001478 1.000631 0.001521 1.001030 0.001568 1.000824 0.001616 
7778.036701 1.0838 120.6 -0.771 -0.419 21.58 28776.0 MSCL2_1701240254 1.002221 0.001435 1.001648 0.001477 1.001259 0.001520 1.001339 0.001566 1.000568 0.001612 
7778.037338 1.0824 121.2 0.301 -0.087 22.10 30652.0 MSCL2_1701240255 1.004469 0.001436 1.003692 0.001478 1.003242 0.001522 1.003781 0.001569 1.003725 0.001617 
7778.037951 1.0811 121.9 -0.634 -0.674 22.48 30312.3 MSCL2_1701240256 0.998773 0.001427 0.997875 0.001468 0.996873 0.001510 0.996993 0.001556 0.996279 0.001602 
7778.038588 1.0798 126.1 -0.450 0.085 22.55 28449.2 MSCL2_1701240257 1.002896 0.001440 1.002414 0.001483 1.001907 0.001527 1.002377 0.001575 1.001905 0.001622 
7778.039213 1.0784 131.9 -0.785 -0.092 23.77 23748.4 MSCL2_1701240258 1.003085 0.001436 1.002702 0.001478 1.002416 0.001523 1.002900 0.001570 1.002988 0.001618 
7778.039838 1.0771 121.3 -0.421 -0.927 23.25 25419.4 MSCL2_1701240259 1.002912 0.001431 1.002178 0.001472 1.002179 0.001516 1.001763 0.001560 1.001519 0.001607 
7778.040474 1.0758 119.0 -0.667 -0.046 21.06 29527.7 MSCL2_1701240260 1.003440 0.001434 1.002334 0.001475 1.002170 0.001519 1.001948 0.001564 1.001615 0.001611 
7778.041099 1.0745 117.9 -0.364 -0.678 22.32 27693.9 MSCL2_1701240261 1.003258 0.001432 1.002484 0.001474 1.001972 0.001518 1.002594 0.001565 1.003070 0.001615 
7778.041724 1.0733 116.6 -0.290 -0.327 21.54 30248.6 MSCL2_1701240262 1.000201 0.001424 0.999277 0.001465 0.998562 0.001507 0.998833 0.001553 0.998689 0.001600 
7778.042361 1.0720 114.6 -0.411 -0.298 22.45 29294.5 MSCL2_1701240263 1.002481 0.001425 1.002090 0.001466 1.001426 0.001509 1.001848 0.001555 1.001447 0.001601 
7778.042986 1.0708 112.3 -0.206 -0.078 22.46 32013.4 MSCL2_1701240264 1.003187 0.001422 1.002590 0.001463 1.002100 0.001506 1.002165 0.001551 1.002108 0.001598 
7778.043611 1.0696 109.8 -0.885 -0.722 22.04 33239.1 MSCL2_1701240265 1.006710 0.001434 1.005978 0.001475 1.005482 0.001519 1.005660 0.001565 1.005138 0.001612 
7778.044236 1.0684 110.2 -0.388 0.190 22.70 29185.2 MSCL2_1701240266 1.001866 0.001418 1.000998 0.001458 1.000546 0.001501 1.000685 0.001546 1.000677 0.001593 
7778.044861 1.0672 109.6 -0.594 -0.693 22.31 33603.6 MSCL2_1701240267 1.001380 0.001423 1.000678 0.001464 1.000088 0.001507 1.000232 0.001553 0.999957 0.001600 
7778.045486 1.0660 109.2 -0.598 -0.552 22.00 33620.8 MSCL2_1701240268 1.004367 0.001423 1.003703 0.001464 1.003118 0.001507 1.003673 0.001554 1.003377 0.001600 
7778.046111 1.0649 108.1 -0.223 -0.080 23.14 29807.1 MSCL2_1701240269 1.002199 0.001422 1.001173 0.001462 1.000633 0.001505 1.000902 0.001550 1.000871 0.001597 
7778.046736 1.0638 105.9 -0.646 -0.355 22.48 31558.5 MSCL2_1701240270 1.003315 0.001418 1.002702 0.001459 1.002321 0.001502 1.002421 0.001547 1.002127 0.001593 
7778.047373 1.0626 105.0 -0.484 -0.351 22.45 27356.8 MSCL2_1701240271 1.002311 0.001421 1.001670 0.001462 1.001312 0.001505 1.001553 0.001551 1.001291 0.001597 
7778.047998 1.0615 104.9 -0.456 -0.430 22.68 24542.7 MSCL2_1701240272 1.001419 0.001417 1.001356 0.001458 1.000801 0.001500 1.001511 0.001546 1.000914 0.001591 
7778.048611 1.0604 103.3 -0.330 -0.241 22.11 29088.8 MSCL2_1701240273 1.000760 0.001416 1.000335 0.001457 1.000036 0.001499 1.000151 0.001544 0.999763 0.001590 
7778.049236 1.0594 103.4 -1.369 -0.714 23.38 22679.6 MSCL2_1701240274 1.001541 0.001418 1.001196 0.001459 1.000917 0.001502 1.001047 0.001547 1.000736 0.001593 
7778.049861 1.0583 104.5 -0.078 -0.608 23.48 25914.3 MSCL2_1701240275 1.003706 0.001424 1.003329 0.001465 1.002646 0.001508 1.002575 0.001553 1.002122 0.001599 
7778.050486 1.0572 104.0 -0.373 0.044 21.76 26969.0 MSCL2_1701240276 0.999996 0.001415 0.999820 0.001457 0.999470 0.001499 0.999697 0.001545 0.999569 0.001591 
7778.051123 1.0562 102.3 -0.524 -1.203 21.95 30799.2 MSCL2_1701240277 1.003222 0.001417 1.002677 0.001458 1.001954 0.001500 1.001790 0.001545 1.001273 0.001590 
7778.051736 1.0552 101.2 -0.755 0.002 21.85 30211.9 MSCL2_1701240278 1.005271 0.001418 1.004702 0.001459 1.004308 0.001502 1.004482 0.001547 1.004239 0.001593 
7778.052361 1.0542 100.8 -0.569 -0.513 22.76 26979.2 MSCL2_1701240279 1.004447 0.001419 1.003586 0.001460 1.003538 0.001503 1.003668 0.001549 1.003595 0.001595 
7778.052986 1.0532 101.4 0.053 -0.269 21.77 29553.6 MSCL2_1701240280 1.004806 0.001420 1.003781 0.001459 1.002908 0.001501 1.003098 0.001547 1.003020 0.001593 
7778.053623 1.0522 99.8 -0.769 -0.611 23.26 28613.8 MSCL2_1701240281 1.002923 0.001413 1.002568 0.001454 1.002298 0.001497 1.002670 0.001543 1.002665 0.001589 
7778.054259 1.0512 100.0 -0.447 -0.956 21.96 29855.4 MSCL2_1701240282 1.003615 0.001415 1.002856 0.001456 1.002341 0.001498 1.002390 0.001543 1.001944 0.001589 
7778.054884 1.0503 98.6 -0.279 0.360 22.33 30838.4 MSCL2_1701240283 1.004526 0.001414 1.003869 0.001455 1.002961 0.001496 1.003274 0.001541 1.003101 0.001587 
7778.055509 1.0493 98.0 -0.330 -1.039 22.47 30134.5 MSCL2_1701240284 1.001211 0.001405 1.000755 0.001446 1.000211 0.001487 0.999967 0.001531 1.000175 0.001577 
7778.056134 1.0484 98.1 -0.965 0.152 21.70 33227.9 MSCL2_1701240285 1.005537 0.001416 1.005187 0.001458 1.004646 0.001500 1.005037 0.001546 1.005685 0.001595 
7778.056759 1.0475 97.2 -0.196 -1.508 23.10 24958.6 MSCL2_1701240286 1.002155 0.001405 1.001897 0.001445 1.001124 0.001486 1.001635 0.001531 1.001788 0.001577 
7778.057384 1.0466 97.0 -1.191 0.999 22.71 29788.3 MSCL2_1701240287 1.002874 0.001408 1.002275 0.001448 1.001668 0.001490 1.001977 0.001535 1.001533 0.001580 
7778.058009 1.0457 96.8 -0.655 -1.150 22.97 25983.3 MSCL2_1701240288 1.002299 0.001402 1.001315 0.001441 1.000784 0.001482 1.000594 0.001525 1.000226 0.001570 
7778.058646 1.0449 94.6 -0.118 -0.581 21.45 37801.7 MSCL2_1701240289 1.004704 0.001407 1.003986 0.001447 1.003416 0.001489 1.003673 0.001534 1.003711 0.001580 
7778.059282 1.0440 94.9 -0.954 -0.062 22.61 26431.5 MSCL2_1701240290 1.003110 0.001406 1.002946 0.001447 1.002693 0.001490 1.003282 0.001535 1.003190 0.001581 
7778.059907 1.0431 95.2 0.397 -1.601 21.41 34039.6 MSCL2_1701240291 1.003317 0.001403 1.002627 0.001443 1.002387 0.001485 1.002161 0.001529 1.002424 0.001575 
7778.060532 1.0423 94.7 -0.671 0.032 22.21 37984.6 MSCL2_1701240292 1.004723 0.001407 1.003713 0.001447 1.002892 0.001489 1.002603 0.001532 1.002271 0.001577 
7778.061157 1.0415 93.5 -0.495 -0.661 22.51 31510.6 MSCL2_1701240293 1.002885 0.001402 1.002259 0.001443 1.001379 0.001484 1.001290 0.001527 1.001140 0.001573 
7778.061794 1.0407 94.2 -0.568 -0.400 22.34 26265.5 MSCL2_1701240294 1.001709 0.001401 1.000964 0.001440 1.000563 0.001482 1.000950 0.001527 1.000949 0.001573 
7778.062396 1.0399 99.3 -1.020 -1.013 22.60 26143.6 MSCL2_1701240295 1.002592 0.001410 1.002061 0.001451 1.001291 0.001493 1.001400 0.001538 1.001123 0.001584 
7778.063032 1.0392 103.3 -0.092 -0.651 22.16 29283.2 MSCL2_1701240296 1.005404 0.001414 1.004715 0.001455 1.003963 0.001497 1.004136 0.001542 1.004079 0.001588 
7778.063657 1.0384 93.1 -0.441 -0.311 22.21 33790.1 MSCL2_1701240297 1.005830 0.001412 1.004899 0.001452 1.004100 0.001494 1.004646 0.001540 1.005076 0.001587 
7778.064294 1.0376 93.2 -0.591 -0.705 22.53 30302.9 MSCL2_1701240298 1.002021 0.001402 1.001287 0.001442 1.000706 0.001483 1.000346 0.001526 1.000000 0.001571 
7778.064919 1.0369 91.1 -0.341 -0.689 22.34 32655.5 MSCL2_1701240299 1.006649 0.001419 1.005726 0.001460 1.004736 0.001502 1.004730 0.001547 1.003813 0.001591 
7778.065555 1.0362 90.4 -0.155 -0.485 20.55 38369.6 MSCL2_1701240300 1.003751 0.001407 1.002890 0.001447 1.002238 0.001489 1.002420 0.001534 1.001916 0.001579 
7778.066180 1.0355 90.4 -1.043 -0.214 21.70 31997.6 MSCL2_1701240301 1.002756 0.001398 1.002459 0.001439 1.001947 0.001480 1.002623 0.001526 1.002476 0.001571 
